#x1, y1
0, 0.0, 0.0
1, 0.0198, 0.014211279837953932
2, 0.0396, 0.056797232967870516
3, 0.0594, 0.12761430078676517
4, 0.0792, 0.22642379662516415
5, 0.099, 0.3528928608888877
6, 0.1188, 0.5065957926906139
7, 0.1386, 0.6870157521951362
8, 0.1584, 0.8935468262928272
9, 0.1782, 1.1254964486399408
10, 0.198, 1.3820881635692635
11, 0.2178, 1.6624647218873057
12, 0.2376, 1.9656914951415294
13, 0.2574, 2.29076019356959
14, 0.2772, 2.636592871638509
15, 0.297, 3.0020462038510387
16, 0.3168, 3.3859160123447922
17, 0.3366, 3.786942026742272
18, 0.3564, 4.203812855731475
19, 0.3762, 4.63517114897171
20, 0.396, 5.079618927131567
21, 0.4158, 5.535723057179051
22, 0.4356, 6.0020208494607665
23, 0.4554, 6.477025752630181
24, 0.4752, 6.959233122116317
25, 0.495, 7.44712603756533
26, 0.5148, 7.939181144539055
27, 0.5346, 8.433874495717385
28, 0.5544, 8.929687366924945
29, 0.5742, 9.42511202348651
30, 0.594, 9.918657412708678
31, 0.6138, 10.408854758685957
32, 0.6336, 10.89426303613525
33, 0.6534, 11.373474300571479
34, 0.6732, 11.845118852845198
35, 0.693, 12.307870216867459
36, 0.7128, 12.76044991024341
37, 0.7326, 13.201631988520246
38, 0.7524, 13.630247344821948
39, 0.7722, 14.045187747788015
40, 0.792, 14.445409601950228
41, 0.8118, 14.82993741596507
42, 0.8316, 15.197866965463188
43, 0.8514, 15.548368138675423
44, 0.8712, 15.88068745444049
45, 0.891, 16.19415024368595
46, 0.9108, 16.488162486994682
47, 0.9306, 16.76221230241663
48, 0.9504, 17.01587107925309
49, 0.9702, 17.24879425512126
50, 0.99, 17.46072173519254
51, 1.0098, 17.651477954082612
52, 1.0296, 17.820971582447008
53, 1.0494, 17.969194881895774
54, 1.0692, 18.096222713378154
55, 1.089, 18.202211205695736
56, 1.1088, 18.287396092273987
57, 1.1286, 18.3520907257505
58, 1.1484, 18.396683781317915
59, 1.1682, 18.421636661083618
60, 1.188, 18.427480612971742
61, 1.2078, 18.414813578889813
62, 1.2276, 18.384296788007592
63, 1.2474, 18.336651112044173
64, 1.2672, 18.27265320042706
65, 1.287, 18.193131414069192
66, 1.3068, 18.098961577303115
67, 1.3266, 17.991062568212765
68, 1.3464, 17.87039176820878
69, 1.3662, 17.737940392201498
70, 1.386, 17.594728721133936
71, 1.4058, 17.44180125894391
72, 1.4256, 17.28022183622894
73, 1.4454, 17.11106868298873
74, 1.4652, 16.93542949281811
75, 1.485, 16.75439650081821
76, 1.5048, 16.569061597286538
77, 1.5246, 16.380511498938368
78, 1.5444, 16.18982299900466
79, 1.5642, 15.998058317047253
80, 1.584, 15.806260568733508
81, 1.6038, 15.615449375122623
82, 1.6236, 15.42661663023825
83, 1.6434, 15.240722444840697
84, 1.6632, 15.058691283371234
85, 1.683, 14.881408310025622
86, 1.7028, 14.709715958828973
87, 1.7226, 14.54441074143488
88, 1.7424, 14.386240305164142
89, 1.7622, 14.235900752538358
90, 1.782, 14.094034232257426
91, 1.8018, 13.961226810223978
92, 1.8216, 13.838006627838725
93, 1.8414, 13.7248423533854
94, 1.8612, 13.622141930899192
95, 1.881, 13.530251629475556
96, 1.9008, 13.449455394533848
97, 1.9206, 13.379974501109501
98, 1.9404, 13.321967507816511
99, 1.9602, 13.275530508705643
100, 1.98, 13.240697678849937
101, 1.9998, 13.21744210812451
102, 2.0196, 13.205676916318703
103, 2.0394, 13.205256641431813
104, 2.0592, 13.215978891764902
105, 2.079, 13.237586251236344
106, 2.0988, 13.269768426223397
107, 2.1186, 13.312164621171267
108, 2.1384, 13.364366129219672
109, 2.1582, 13.425919123179387
110, 2.178, 13.496327631351415
111, 2.1978, 13.575056681923236
112, 2.2176, 13.661535599002901
113, 2.2374, 13.755161432765435
